# Balancin telemetria  2026-05-26 00:46:21
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
11.350	+0.000000	+0.048627	-0.058603	+1.383551	-10.495963	-10.495963	-10.016556	-10.016556	224	255	0
11.360	+0.000000	+0.000000	-0.030474	+1.394532	+0.000000	+0.000000	-10.016556	-10.016556	232	248	0
11.370	+0.000000	-0.040784	-0.030474	+1.383551	-1.268743	-1.268743	-10.016556	-10.016556	233	249	0
11.380	+0.000000	-0.117647	-0.044538	+1.361590	-3.575548	-3.344867	-10.016556	-10.016556	226	249	0
11.390	+0.000000	-0.156863	-0.044538	+1.339629	-4.844291	-4.498270	-10.016556	-10.016556	221	244	0
11.400	+0.000000	+0.194510	-0.046882	+1.306687	-5.997693	-6.343714	-10.016556	-10.016556	218	242	0
11.410	+0.000000	+0.169412	-0.042194	+1.273745	-7.151096	-6.574394	-10.016556	-10.016556	216	239	0
11.420	+0.000000	+0.139608	-0.072668	+1.240804	-8.419839	-7.151096	-10.016556	-10.016556	200	238	0
11.430	+0.000000	+0.123922	-0.075012	+1.207862	-8.650519	-7.843137	-10.016556	-10.016556	199	238	0
11.440	+0.000000	+0.108235	-0.044538	+1.163940	-9.227220	-8.073818	-10.016556	-10.016556	203	226	0
11.450	+0.000000	+0.094118	-0.025785	+1.120018	-10.149942	-8.073818	-10.016556	-10.016556	205	219	0
11.460	+0.000000	+0.078431	-0.030474	+1.087076	-10.495963	-8.650519	-10.016556	-10.016556	206	221	0
11.470	+0.000000	+0.073725	-0.023441	+1.043154	-10.726644	-8.650519	-10.016556	-10.016556	203	215	0
11.480	+0.000000	+0.062745	-0.060947	+0.999231	-11.418685	-8.650519	-10.016556	-10.016556	183	215	0
11.490	+0.000000	+0.069020	-0.053915	+0.955309	-11.072664	-8.650519	-10.016556	-10.016556	185	213	0
11.500	+0.000000	+0.058039	-0.084388	+0.911387	-11.649366	-8.650519	-10.016556	-10.016556	171	215	0
11.510	+0.000000	+0.058039	-0.079700	+0.867465	-11.649366	-8.650519	-10.016556	-10.016556	172	215	0
11.520	+0.000000	+0.062745	-0.086732	+0.812562	-11.649366	-8.419839	-10.016556	-10.016556	172	217	0
11.530	+0.000000	+0.043922	-0.091421	+0.779620	-12.572088	-8.650519	-10.016556	-10.016556	168	216	0
11.540	+0.000000	+0.069020	-0.079700	+0.724717	-11.649366	-8.073818	-10.016556	-10.016556	180	221	0
11.550	+0.000000	+0.058039	-0.056259	+0.680795	-12.226067	-8.073818	-10.016556	-10.016556	188	217	0
11.560	+0.000000	+0.053333	-0.089076	+0.647853	-11.995386	-8.650519	-10.016556	-10.016556	177	225	0
11.570	+0.000000	+0.058039	-0.077356	+0.603931	-12.226067	-8.073818	-10.016556	-10.016556	189	229	0
11.580	+0.000000	+0.012549	-0.075012	+0.570989	-13.725490	-9.227220	-10.016556	-10.016556	194	234	0
11.590	+0.000000	+0.094118	-0.086732	+0.527067	-10.726644	-7.497116	-10.016556	-10.016556	195	240	0
11.600	+0.000000	+0.069020	-0.077356	+0.494125	-11.418685	-8.419839	-10.016556	-10.016556	205	245	0
11.610	+0.000000	+0.089412	-0.100797	+0.472164	-9.919262	-8.650519	-10.016556	-10.016556	201	254	0
11.620	+0.000000	+0.098824	-0.056259	+0.461184	-8.650519	-9.227220	-10.016556	-10.016556	226	255	0
11.630	+0.000000	+0.083137	-0.084388	+0.450203	-8.996540	-9.919262	-10.016556	-10.016556	210	255	0
11.640	+0.000000	+0.073725	-0.065635	+0.439223	-9.919262	-9.573241	-9.933775	-9.933775	220	255	0
11.650	+0.000000	+0.069020	-0.063291	+0.450203	-10.495963	-9.227220	-10.016556	-10.016556	221	255	0
11.660	+0.000000	+0.058039	-0.067979	+0.450203	-10.495963	-9.919262	-10.016556	-10.016556	219	255	0
11.670	+0.000000	+0.073725	-0.077356	+0.461184	-9.919262	-9.573241	-10.016556	-10.016556	214	255	0
11.680	+0.000000	+0.094118	-0.067979	+0.483145	-8.419839	-9.919262	-10.016556	-10.016556	219	255	0
11.690	+0.000000	+0.078431	-0.075012	+0.505106	-9.227220	-9.919262	-10.016556	-10.016556	215	255	0
11.700	+0.000000	+0.083137	-0.077356	+0.516087	-9.227220	-9.573241	-10.016556	-10.016556	214	255	0
11.710	+0.000000	+0.058039	-0.070323	+0.538048	-10.149942	-10.149942	-10.016556	-10.016556	217	255	0
11.720	+0.000000	+0.062745	-0.072668	+0.560009	-10.149942	-9.919262	-10.016556	-10.016556	215	253	0
11.730	+0.000000	+0.058039	-0.067979	+0.570989	-10.495963	-9.919262	-10.016556	-10.016556	212	247	0
11.740	+0.000000	+0.069020	-0.072668	+0.581970	-10.149942	-9.573241	-10.016556	-10.016556	204	242	0
11.750	+0.000000	+0.069020	-0.089076	+0.581970	-10.726644	-8.996540	-10.016556	-10.016556	193	240	0
11.760	+0.000000	+0.069020	-0.084388	+0.592950	-11.072664	-8.650519	-10.016556	-10.016556	192	236	0
11.770	+0.000000	+0.108235	-0.100797	+0.603931	-8.996540	-8.419839	-10.016556	-10.016556	182	235	0
11.780	+0.000000	+0.114510	-0.098453	+0.581970	-8.996540	-8.073818	-10.016556	-10.016556	188	240	0
11.790	+0.000000	+0.119216	-0.103141	+0.549028	-8.650519	-8.073818	-10.016556	-10.016556	192	246	0
11.800	+0.000000	+0.134902	-0.075012	+0.538048	-7.843137	-8.073818	-10.016556	-10.016556	210	250	0
11.810	+0.000000	+0.114510	-0.093765	+0.538048	-8.073818	-8.996540	-10.016556	-10.016556	201	250	0
11.820	+0.000000	+0.098824	-0.053915	+0.516087	-8.996540	-8.996540	-10.016556	-10.016556	222	250	0
11.830	+0.000000	+0.089412	-0.070323	+0.527067	-9.573241	-8.996540	-10.016556	-10.016556	217	254	0
11.840	+0.000000	+0.083137	-0.060947	+0.527067	-9.573241	-9.227220	-10.016556	-10.016556	223	255	0
11.850	+0.000000	+0.103529	-0.063291	+0.516087	-8.996540	-8.650519	-10.016556	-10.016556	221	255	0
11.860	+0.000000	+0.114510	-0.084388	+0.516087	-8.073818	-8.996540	-10.016556	-10.016556	210	255	0
11.870	+0.000000	+0.103529	-0.091421	+0.516087	-8.650519	-8.996540	-10.016556	-10.016556	207	255	0
11.880	+0.000000	+0.098824	-0.084388	+0.527067	-8.996540	-8.996540	-10.016556	-10.016556	210	255	0
11.890	+0.000000	+0.083137	-0.093765	+0.527067	-9.573241	-9.227220	-10.016556	-10.016556	205	255	0
11.900	+0.000000	+0.098824	-0.072668	+0.538048	-8.996540	-8.996540	-10.016556	-10.016556	216	255	0
11.910	+0.000000	+0.098824	-0.093765	+0.538048	-8.996540	-8.996540	-10.016556	-10.016556	205	255	0
11.920	+0.000000	+0.098824	-0.091421	+0.549028	-8.996540	-8.996540	-10.016556	-10.016556	206	255	0
11.930	+0.000000	+0.094118	-0.086732	+0.549028	-9.227220	-8.996540	-10.016556	-10.016556	208	254	0
11.940	+0.000000	+0.094118	-0.058603	+0.549028	-9.573241	-8.650519	-10.016556	-10.016556	222	253	0
11.950	+0.000000	+0.089412	-0.051571	+0.560009	-9.919262	-8.650519	-10.016556	-10.016556	224	251	0
11.960	+0.000000	+0.083137	-0.063291	+0.570989	-10.149942	-8.650519	-10.016556	-10.016556	218	251	0
11.970	+0.000000	+0.098824	-0.086732	+0.560009	-9.919262	-8.073818	-10.016556	-10.016556	205	250	0
11.980	+0.000000	+0.083137	-0.091421	+0.581970	-10.149942	-8.650519	-10.016556	-10.016556	200	249	0
11.990	+0.000000	+0.058039	-0.070323	+0.592950	-11.418685	-8.996540	-10.016556	-10.016556	212	248	0
12.000	+0.000000	+0.098824	-0.082044	+0.603931	-9.919262	-8.073818	-10.016556	-10.016556	205	248	0
12.010	+0.000000	+0.078431	-0.072668	+0.614912	-11.072664	-8.073818	-10.016556	-10.016556	204	242	0
12.020	+0.000000	+0.062745	-0.086732	+0.625892	-11.418685	-8.650519	-10.016556	-10.016556	194	239	0
12.030	+0.000000	+0.078431	-0.105485	+0.614912	-10.726644	-8.419839	-10.016556	-10.016556	180	236	0
12.040	+0.000000	+0.114510	-0.107829	+0.581970	-8.650519	-8.419839	-10.016556	-10.016556	182	238	0
12.050	+0.000000	+0.108235	-0.060947	+0.560009	-8.996540	-8.419839	-10.016556	-10.016556	207	239	0
12.060	+0.000000	+0.094118	-0.082044	+0.560009	-9.919262	-8.419839	-10.016556	-10.016556	197	241	0
12.070	+0.000000	+0.083137	-0.089076	+0.560009	-9.919262	-8.996540	-10.016556	-10.016556	193	240	0
12.080	+0.000000	+0.094118	-0.089076	+0.549028	-9.573241	-8.650519	-10.016556	-10.016556	192	239	0
12.090	+0.000000	+0.108235	-0.070323	+0.549028	-8.996540	-8.419839	-10.016556	-10.016556	204	241	0
12.100	+0.000000	+0.094118	-0.089076	+0.549028	-8.996540	-9.227220	-10.016556	-10.016556	195	241	0
12.110	+0.000000	+0.098824	-0.075012	+0.549028	-8.996540	-8.996540	-10.016556	-10.016556	203	242	0
12.120	+0.000000	+0.089412	-0.060947	+0.560009	-9.919262	-8.650519	-10.016556	-10.016556	205	237	0
12.130	+0.000000	+0.078431	-0.077356	+0.570989	-10.495963	-8.650519	-10.016556	-10.016556	196	236	0
12.140	+0.000000	+0.089412	-0.098453	+0.603931	-9.919262	-8.650519	-10.016556	-10.016556	186	238	0
12.150	+0.000000	+0.114510	-0.107829	+0.603931	-8.996540	-8.073818	-10.016556	-10.016556	178	235	0
12.160	+0.000000	+0.098824	-0.103141	+0.592950	-9.227220	-8.650519	-10.016556	-10.016556	184	238	0
12.170	+0.000000	+0.103529	-0.107829	+0.603931	-9.573241	-8.073818	-10.016556	-10.016556	179	236	0
12.180	+0.000000	+0.098824	-0.091421	+0.581970	-9.227220	-8.650519	-10.016556	-10.016556	187	234	0
12.190	+0.000000	+0.108235	-0.077356	+0.581970	-8.996540	-8.419839	-10.016556	-10.016556	194	235	0
12.200	+0.000000	+0.089412	-0.114862	+0.592950	-9.227220	-9.227220	-10.016556	-10.016556	176	237	0
12.210	+0.000000	+0.078431	-0.110173	+0.603931	-9.919262	-9.227220	-10.016556	-10.016556	178	236	0
12.220	+0.000000	+0.078431	-0.079700	+0.614912	-10.149942	-8.996540	-10.016556	-10.016556	186	228	0
12.230	+0.000000	+0.089412	-0.060947	+0.614912	-9.227220	-9.227220	-10.016556	-10.016556	188	220	0
12.240	+0.000000	+0.098824	-0.065635	+0.614912	-9.227220	-8.650519	-10.016556	-10.016556	186	220	0
12.250	+0.000000	+0.078431	-0.077356	+0.636873	-9.919262	-9.227220	-10.016556	-10.016556	181	222	0
12.260	+0.000000	+0.089412	-0.086732	+0.647853	-9.573241	-8.996540	-10.016556	-10.016556	176	222	0
12.270	+0.000000	+0.089412	-0.079700	+0.636873	-9.227220	-9.227220	-10.016556	-10.016556	179	221	0
12.280	+0.000000	+0.083137	-0.086732	+0.647853	-9.573241	-9.227220	-10.016556	-10.016556	175	220	0
12.290	+0.000000	+0.083137	-0.084388	+0.669814	-9.573241	-9.227220	-10.016556	-10.016556	175	219	0
12.300	+0.000000	+0.078431	-0.079700	+0.691776	-9.573241	-9.573241	-10.016556	-10.016556	174	215	0
12.310	+0.000000	+0.094118	-0.084388	+0.691776	-8.996540	-9.227220	-10.016556	-10.016556	172	217	0
12.320	+0.000000	+0.089412	-0.075012	+0.702756	-9.227220	-9.227220	-10.016556	-10.016556	176	216	0
12.330	+0.000000	+0.089412	-0.070323	+0.702756	-9.227220	-9.227220	-10.016556	-10.016556	179	216	0
12.340	+0.000000	+0.083137	-0.053915	+0.702756	-9.227220	-9.573241	-10.016556	-10.016556	186	214	0
12.350	+0.000000	+0.089412	-0.053915	+0.713737	-8.996540	-9.573241	-10.016556	-10.016556	185	214	0
12.360	+0.000000	+0.078431	-0.065635	+0.724717	-9.573241	-9.573241	-10.016556	-10.016556	181	215	0
12.370	+0.000000	+0.069020	-0.072668	+0.735698	-9.919262	-9.919262	-10.016556	-10.016556	174	213	0
12.380	+0.000000	+0.073725	-0.075012	+0.757659	-9.573241	-9.919262	-10.016556	-10.016556	171	211	0
12.390	+0.000000	+0.083137	-0.084388	+0.757659	-8.996540	-9.919262	-10.016556	-10.016556	170	214	0
12.400	+0.000000	+0.078431	-0.082044	+0.757659	-9.227220	-9.919262	-10.016556	-10.016556	170	213	0
12.410	+0.000000	+0.098824	-0.075012	+0.757659	-8.996540	-8.996540	-10.016556	-10.016556	171	210	0
12.420	+0.000000	+0.089412	-0.072668	+0.757659	-9.227220	-9.227220	-10.016556	-10.016556	172	210	0
12.430	+0.000000	+0.108235	-0.060947	+0.735698	-8.419839	-8.996540	-10.016556	-10.016556	180	211	0
12.440	+0.000000	+0.108235	-0.072668	+0.713737	-8.419839	-8.996540	-10.016556	-10.016556	177	215	0
12.450	+0.000000	+0.094118	-0.065635	+0.713737	-8.996540	-9.227220	-10.016556	-10.016556	184	218	0
12.460	+0.000000	+0.089412	-0.077356	+0.702756	-9.573241	-8.996540	-10.016556	-10.016556	179	220	0
12.470	+0.000000	+0.073725	-0.065635	+0.702756	-10.495963	-8.996540	-10.016556	-10.016556	185	219	0
12.480	+0.000000	+0.062745	-0.067979	+0.713737	-10.726644	-9.227220	-10.016556	-10.016556	181	217	0
12.490	+0.000000	+0.073725	-0.072668	+0.713737	-10.726644	-8.650519	-10.016556	-10.016556	174	212	0
12.500	+0.000000	+0.098824	-0.056259	+0.702756	-8.996540	-8.996540	-10.016556	-10.016556	180	209	0
12.510	+0.000000	+0.108235	-0.075012	+0.691776	-8.996540	-8.419839	-10.016556	-10.016556	178	217	0
12.520	+0.000000	+0.123922	-0.079700	+0.658834	-8.650519	-7.843137	-10.016556	-10.016556	181	223	0
12.530	+0.000000	+0.119216	-0.084388	+0.636873	-8.073818	-8.650519	-10.016556	-10.016556	177	222	0
12.540	+0.000000	+0.114510	-0.056259	+0.636873	-8.073818	-8.996540	-10.016556	-10.016556	193	222	0
12.550	+0.000000	+0.089412	-0.070323	+0.636873	-8.996540	-9.573241	-10.016556	-10.016556	189	225	0
12.560	+0.000000	+0.073725	-0.067979	+0.658834	-9.573241	-9.919262	-10.016556	-10.016556	190	226	0
12.570	+0.000000	+0.058039	-0.070323	+0.680795	-10.149942	-10.149942	-10.016556	-10.016556	190	226	0
12.580	+0.000000	+0.043922	-0.065635	+0.702756	-10.726644	-10.495963	-10.016556	-10.016556	186	220	0
12.590	+0.000000	+0.037647	-0.060947	+0.735698	-11.072664	-10.495963	-10.016556	-10.016556	185	216	0
12.600	+0.000000	+0.032941	-0.049226	+0.768640	-11.072664	-10.726644	-10.016556	-10.016556	184	210	0
12.610	+0.000000	+0.078431	-0.046882	+0.768640	-8.073818	-11.072664	-10.016556	-10.016556	188	212	0
12.620	+0.000000	+0.094118	-0.032818	+0.757659	-7.843137	-10.495963	-10.016556	-10.016556	195	211	0
12.630	+0.000000	+0.114510	-0.053915	+0.735698	-8.419839	-8.650519	-10.016556	-10.016556	185	212	0
12.640	+0.000000	+0.094118	-0.042194	+0.713737	-8.996540	-9.227220	-10.016556	-10.016556	194	216	0
12.650	+0.000000	+0.103529	-0.053915	+0.702756	-8.073818	-9.573241	-10.016556	-10.016556	188	216	0
12.660	+0.000000	+0.089412	-0.044538	+0.691776	-8.996540	-9.573241	-10.016556	-10.016556	194	217	0
12.670	+0.000000	+0.083137	-0.056259	+0.680795	-9.573241	-9.227220	-10.016556	-10.016556	188	217	0
12.680	+0.000000	+0.073725	-0.046882	+0.680795	-10.149942	-9.227220	-10.016556	-10.016556	192	216	0
12.690	+0.000000	+0.062745	-0.058603	+0.680795	-10.726644	-9.227220	-10.016556	-10.016556	187	218	0
12.700	+0.000000	+0.062745	-0.058603	+0.669814	-11.072664	-8.996540	-10.016556	-10.016556	183	214	0
12.710	+0.000000	+0.069020	-0.051571	+0.669814	-11.072664	-8.650519	-10.016556	-10.016556	187	214	0
12.720	+0.000000	+0.094118	-0.067979	+0.658834	-9.573241	-8.650519	-10.016556	-10.016556	179	214	0
12.730	+0.000000	+0.119216	-0.053915	+0.636873	-8.419839	-8.419839	-10.016556	-10.016556	183	211	0
12.740	+0.000000	+0.128627	-0.079700	+0.614912	-7.843137	-8.419839	-10.016556	-10.016556	173	215	0
12.750	+0.000000	+0.098824	-0.053915	+0.603931	-8.650519	-9.227220	-10.016556	-10.016556	190	219	0
12.760	+0.000000	+0.078431	-0.077356	+0.592950	-9.573241	-9.573241	-10.016556	-10.016556	179	220	0
12.770	+0.000000	+0.058039	-0.063291	+0.603931	-10.149942	-10.149942	-10.016556	-10.016556	186	219	0
12.780	+0.000000	+0.048627	-0.065635	+0.625892	-10.726644	-10.149942	-10.016556	-10.016556	181	216	0
12.790	+0.000000	+0.037647	-0.072668	+0.636873	-10.726644	-10.726644	-10.016556	-10.016556	181	219	0
12.800	+0.000000	+0.028235	-0.046882	+0.658834	-11.418685	-10.726644	-10.016556	-10.016556	185	209	0
12.810	+0.000000	+0.058039	-0.058603	+0.691776	-9.573241	-10.726644	-10.016556	-10.016556	181	212	0
12.820	+0.000000	+0.083137	-0.060947	+0.702756	-7.843137	-11.072664	-10.016556	-10.016556	180	212	0
12.830	+0.000000	+0.089412	-0.051571	+0.691776	-8.419839	-10.149942	-10.016556	-10.016556	183	210	0
12.840	+0.000000	+0.089412	-0.056259	+0.669814	-8.650519	-9.919262	-10.016556	-10.016556	182	211	0
12.850	+0.000000	+0.098824	-0.039850	+0.669814	-7.843137	-10.149942	-10.016556	-10.016556	194	214	0
12.860	+0.000000	+0.073725	-0.039850	+0.680795	-8.650519	-10.726644	-10.016556	-10.016556	196	216	0
12.870	+0.000000	+0.062745	-0.032818	+0.680795	-9.573241	-10.495963	-10.016556	-10.016556	198	215	0
12.880	+0.000000	+0.053333	-0.032818	+0.680795	-9.919262	-10.726644	-10.016556	-10.016556	199	216	0
12.890	+0.000000	+0.048627	-0.037506	+0.691776	-10.726644	-10.149942	-10.016556	-10.016556	195	214	0
12.900	+0.000000	+0.048627	-0.032818	+0.691776	-10.726644	-10.149942	-10.016556	-10.016556	195	212	0
12.910	+0.000000	+0.048627	-0.046882	+0.680795	-11.418685	-9.573241	-10.016556	-10.016556	188	213	0
12.920	+0.000000	+0.062745	-0.044538	+0.658834	-10.495963	-9.573241	-10.016556	-10.016556	189	212	0
12.930	+0.000000	+0.108235	-0.051571	+0.625892	-8.419839	-8.996540	-10.016556	-10.016556	185	212	0
12.940	+0.000000	+0.114510	-0.025785	+0.592950	-8.650519	-8.419839	-10.016556	-10.016556	199	212	0
12.950	+0.000000	+0.108235	-0.032818	+0.549028	-8.996540	-8.419839	-10.016556	-10.016556	198	215	0
12.960	+0.000000	+0.108235	-0.037506	+0.527067	-8.419839	-8.996540	-10.016556	-10.016556	196	215	0
12.970	+0.000000	+0.098824	-0.035162	+0.516087	-8.419839	-9.573241	-10.016556	-10.016556	196	214	0
12.980	+0.000000	+0.094118	-0.056259	+0.494125	-9.227220	-8.996540	-10.016556	-10.016556	187	216	0
12.990	+0.000000	+0.073725	-0.044538	+0.494125	-9.919262	-9.573241	-10.016556	-10.016556	192	215	0
13.000	+0.000000	+0.058039	-0.058603	+0.505106	-10.495963	-9.919262	-10.016556	-10.016556	184	215	0
13.010	+0.000000	+0.048627	-0.067979	+0.516087	-10.726644	-10.149942	-10.016556	-10.016556	182	219	0
13.020	+0.000000	+0.058039	-0.049226	+0.505106	-10.495963	-9.919262	-10.016556	-10.016556	188	214	0
13.030	+0.000000	+0.083137	-0.042194	+0.483145	-8.419839	-10.495963	-10.016556	-10.016556	191	213	0
13.040	+0.000000	+0.114510	-0.042194	+0.461184	-7.843137	-9.227220	-10.016556	-10.016556	195	217	0
13.050	+0.000000	+0.103529	-0.051571	+0.450203	-8.996540	-8.650519	-10.016556	-10.016556	188	215	0
13.060	+0.000000	+0.103529	-0.039850	+0.439223	-8.073818	-9.573241	-9.850993	-9.933775	191	212	0
13.070	+0.000000	+0.098824	-0.046882	+0.439223	-8.419839	-9.573241	-9.933775	-9.933775	190	215	0
13.080	+0.000000	+0.089412	-0.046882	+0.450203	-8.996540	-9.573241	-9.933775	-10.016556	190	215	0
13.090	+0.000000	+0.069020	-0.042194	+0.450203	-9.919262	-9.919262	-10.016556	-10.016556	194	216	0
13.100	+0.000000	+0.062745	-0.039850	+0.472164	-10.149942	-9.919262	-10.016556	-10.016556	198	219	0
13.110	+0.000000	+0.058039	-0.035162	+0.483145	-10.726644	-9.573241	-10.016556	-10.016556	195	214	0
13.120	+0.000000	+0.062745	-0.053915	+0.505106	-10.726644	-9.227220	-10.016556	-10.016556	183	211	0
13.130	+0.000000	+0.108235	-0.046882	+0.494125	-8.419839	-8.996540	-10.016556	-10.016556	186	210	0
13.140	+0.000000	+0.123922	-0.032818	+0.483145	-7.843137	-8.650519	-10.016556	-10.016556	193	210	0
13.150	+0.000000	+0.108235	-0.039850	+0.461184	-8.996540	-8.419839	-10.016556	-10.016556	194	215	0
13.160	+0.000000	+0.103529	-0.039850	+0.450203	-9.227220	-8.419839	-10.016556	-10.016556	194	214	0
13.170	+0.000000	+0.103529	-0.046882	+0.428242	-9.227220	-8.419839	-9.685430	-9.685430	190	214	0
13.180	+0.000000	+0.103529	-0.046882	+0.428242	-8.996540	-8.650519	-9.602649	-9.602649	187	212	0
13.190	+0.000000	+0.089412	-0.044538	+0.428242	-9.919262	-8.650519	-9.602649	-9.602649	190	214	0
13.200	+0.000000	+0.094118	-0.046882	+0.439223	-9.573241	-8.650519	-9.933775	-9.850993	189	214	0
13.210	+0.000000	+0.114510	-0.058603	+0.450203	-8.419839	-8.650519	-9.933775	-9.933775	186	216	0
13.220	+0.000000	+0.103529	-0.063291	+0.439223	-8.650519	-8.996540	-9.768212	-9.850993	184	217	0
13.230	+0.000000	+0.103529	-0.065635	+0.439223	-8.996540	-8.650519	-9.850993	-9.850993	185	218	0
13.240	+0.000000	+0.089412	-0.060947	+0.450203	-9.573241	-8.996540	-10.016556	-10.016556	185	217	0
13.250	+0.000000	+0.098824	-0.070323	+0.461184	-8.996540	-8.996540	-10.016556	-10.016556	179	216	0
13.260	+0.000000	+0.094118	-0.065635	+0.472164	-8.996540	-9.227220	-10.016556	-10.016556	182	217	0
13.270	+0.000000	+0.078431	-0.060947	+0.483145	-9.227220	-9.919262	-10.016556	-10.016556	183	215	0
13.280	+0.000000	+0.073725	-0.039850	+0.483145	-9.573241	-9.919262	-10.016556	-10.016556	190	211	0
13.290	+0.000000	+0.073725	-0.037506	+0.483145	-9.227220	-10.149942	-10.016556	-10.016556	191	210	0
13.300	+0.000000	+0.078431	-0.028129	+0.472164	-8.996540	-10.149942	-10.016556	-10.016556	195	210	0
13.310	+0.000000	+0.078431	-0.046882	+0.483145	-9.227220	-9.919262	-10.016556	-10.016556	188	212	0
13.320	+0.000000	+0.069020	-0.056259	+0.494125	-9.573241	-10.149942	-10.016556	-10.016556	185	215	0
13.330	+0.000000	+0.073725	-0.060947	+0.505106	-9.573241	-9.919262	-10.016556	-10.016556	184	216	0
13.340	+0.000000	+0.089412	-0.046882	+0.505106	-8.996540	-9.573241	-10.016556	-10.016556	191	215	0
13.350	+0.000000	+0.094118	-0.058603	+0.516087	-8.996540	-9.227220	-10.016556	-10.016556	186	217	0
13.360	+0.000000	+0.089412	-0.060947	+0.516087	-8.996540	-9.573241	-10.016556	-10.016556	184	216	0
13.370	+0.000000	+0.094118	-0.058603	+0.516087	-8.996540	-9.227220	-10.016556	-10.016556	184	214	0
13.380	+0.000000	+0.103529	-0.056259	+0.505106	-8.650519	-8.996540	-10.016556	-10.016556	186	215	0
13.390	+0.000000	+0.103529	-0.037506	+0.505106	-8.996540	-8.650519	-10.016556	-10.016556	192	212	0
13.400	+0.000000	+0.094118	-0.042194	+0.483145	-9.227220	-8.996540	-10.016556	-10.016556	188	211	0
13.410	+0.000000	+0.103529	-0.039850	+0.461184	-8.996540	-8.650519	-10.016556	-10.016556	190	210	0
13.420	+0.000000	+0.103529	-0.044538	+0.450203	-8.996540	-8.650519	-10.016556	-10.016556	188	212	0
13.430	+0.000000	+0.103529	-0.051571	+0.428242	-8.996540	-8.650519	-9.685430	-9.685430	185	212	0
13.440	+0.000000	+0.103529	-0.063291	+0.417261	-8.996540	-8.650519	-9.437086	-9.437086	179	213	0
13.450	+0.000000	+0.108235	-0.046882	+0.428242	-8.996540	-8.419839	-9.519868	-9.519868	187	212	0
13.460	+0.000000	+0.119216	-0.051571	+0.428242	-8.419839	-8.419839	-9.602649	-9.602649	185	211	0
13.470	+0.000000	+0.128627	-0.056259	+0.417261	-8.073818	-8.073818	-9.437086	-9.437086	183	212	0
13.480	+0.000000	+0.134902	-0.051571	+0.417261	-8.073818	-7.843137	-9.354305	-9.354305	187	214	0
13.490	+0.000000	+0.128627	-0.039850	+0.406281	-8.419839	-7.843137	-9.188742	-9.188742	190	212	0
13.500	+0.000000	+0.144314	-0.035162	+0.406281	-7.843137	-7.497116	-9.105960	-9.105960	194	211	0
13.510	+0.000000	+0.155294	-0.035162	+0.406281	-7.497116	-7.151096	-8.940397	-8.940397	193	211	0
13.520	+0.000000	+0.160000	-0.032818	+0.395300	-7.843137	-6.574394	-8.774834	-8.774834	195	212	0
13.530	+0.000000	+0.164706	-0.035162	+0.384320	-7.497116	-6.574394	-8.609272	-8.609272	191	210	0
13.540	+0.000000	+0.200784	-0.037506	+0.384320	-6.574394	-5.420992	-8.526490	-8.443709	191	211	0
13.550	+0.000000	-0.192941	-0.046882	+0.362359	-6.343714	-5.074971	-8.195364	-8.112583	189	214	0
13.560	+0.000000	-0.188235	-0.072668	+0.362359	-6.343714	-4.844291	-8.029801	-8.029801	176	214	0
13.570	+0.000000	-0.183529	-0.051571	+0.362359	-6.343714	-4.498270	-7.947020	-7.947020	187	213	0
13.580	+0.000000	-0.156863	-0.044538	+0.351378	-5.420992	-3.921569	-7.698675	-7.698675	189	212	0
13.590	+0.000000	-0.138039	-0.065635	+0.340397	-4.844291	-3.344867	-7.450331	-7.450331	181	215	0
13.600	+0.000000	-0.127059	-0.058603	+0.329417	-4.844291	-2.768166	-7.367550	-7.284768	182	213	0
13.610	+0.000000	-0.111373	-0.072668	+0.329417	-4.267589	-2.422145	-7.201987	-7.201987	176	215	0
13.620	+0.000000	-0.106667	-0.060947	+0.318436	-4.267589	-2.191465	-7.119205	-7.036424	182	214	0
13.630	+0.000000	-0.081569	-0.063291	+0.318436	-3.344867	-1.499423	-7.036424	-6.953642	182	215	0
13.640	+0.000000	-0.072157	-0.070323	+0.307456	-3.344867	-0.922722	-6.953642	-6.870861	179	215	0
13.650	+0.000000	-0.065882	-0.056259	+0.307456	-2.768166	-1.268743	-6.953642	-6.870861	186	215	0
13.660	+0.000000	-0.051765	-0.053915	+0.318436	-2.422145	-0.692042	-7.036424	-6.953642	188	216	0
13.670	+0.000000	-0.036078	-0.053915	+0.318436	-1.845444	-0.346021	-6.953642	-6.953642	187	216	0
13.680	+0.000000	-0.036078	-0.049226	+0.318436	-1.845444	-0.346021	-6.953642	-6.953642	188	214	0
13.690	+0.000000	-0.036078	-0.046882	+0.318436	-1.499423	-0.692042	-7.036424	-6.953642	190	214	0
13.700	+0.000000	-0.031373	-0.046882	+0.318436	-1.499423	-0.346021	-7.119205	-7.036424	190	214	0
13.710	+0.000000	-0.026667	-0.046882	+0.318436	-1.499423	+0.000000	-7.119205	-7.036424	189	214	0
13.720	+0.000000	-0.020392	-0.044538	+0.318436	-1.268743	+0.000000	-7.036424	-7.036424	191	213	0
